date_id,item_dept,store,item_qty,net_sales,net_sales_lag_1,net_sales_lag_2,net_sales_lag_3,net_sales_lag_4,net_sales_lag_5,net_sales_lag_6,rolling_mean_3_net_sales,rolling_std_3_net_sales,rolling_mean_7_net_sales,rolling_std_7_net_sales,rolling_mean_14_net_sales,rolling_std_14_net_sales,ema_7_net_sales,ema_30_net_sales,cumulative_net_sales,mean_net_sales_by_dept,max_net_sales_by_dept,min_net_sales_by_dept,item_count_by_dept,month,day_of_week,year,week_of_year,is_weekend,mean_sales_by_store,max_sales_by_store,min_sales_by_store,total_sales_by_store,interaction_lag1_lag2,interaction_lag1_rolling3
2021-11-26,2,1,1060.0,250931.105,282947.227,190039.6,209222.15802,187888.59709,249596.485,287353.572882,241305.97733333337,47195.7529937018,236854.1064274286,41609.38529210541,241942.76256785713,32560.020285486367,239862.384643884,244739.72148860706,6442298.425935,291022.976926775,547559.378005,181968.999,240,11,4,2021,47,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,53771177840.1892,68276857144.99154
2021-11-26,2,0,1235.0,373965.10707,297827.26097,248373.86402,207607.93304,230703.89903,237329.19402,250394.960064,306722.07735333336,63266.32912996432,263743.1740305714,55775.51333302248,248064.83760099998,45534.55740804888,280350.3819441152,255479.53396189155,6632742.680464,291022.976926775,547559.378005,181968.999,240,11,4,2021,47,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,73972507617.61183,91350196177.17174
2021-11-26,1,1,3201.59,570560.98599,573458.03298,509016.778996,503178.39703,443513.481,618052.44805,643345.45997,551011.9326553332,36397.704851663584,551589.3691451428,70132.16929021008,570789.6682092857,69069.85574831703,552225.7968611611,554430.4303772274,14899417.495956,615963.7858221246,2035445.463,367440.183,240,11,4,2021,47,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,291899760836.8616,315982219049.0356
2021-11-26,0,1,1016.0,276472.46097,274148.717,192973.50502,217515.70898,187371.38702,271440.419996,281179.09712,247864.89433000004,47551.5342738383,243014.47087228572,42039.24667417573,245279.8638681429,36035.05870638253,246911.11412631287,235491.14971268474,6375535.922174,299018.1001473333,655605.872,149946.09,240,11,4,2021,47,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,52903438816.22607,67951842769.91009
2021-11-26,0,0,1144.0,373327.155,400375.23499,347726.53002,300005.609,248094.88696,195036.211936,225986.13103,373809.64000333333,26327.668479915596,298650.2512765714,78429.07493603756,262062.97007385714,68896.76105234757,320155.59044003417,264817.0572975343,6588206.400054,299018.1001473333,655605.872,149946.09,240,11,4,2021,47,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,139221091169.0148,149664122457.8619
2021-11-26,1,0,3452.224,673480.287994,651393.623915,399369.82997,439004.82804,447480.09202,444193.117006,434756.16684,574747.9139596666,152282.82713572663,498525.42082642857,113267.06479986726,487903.19254707143,87196.71742892792,536658.2132138129,486176.9444353687,12798059.706623001,615963.7858221246,2035445.463,367440.183,240,11,4,2021,47,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,260146960826.47568,374387126511.77386
2021-11-27,0,0,1267.0,340953.14006,373327.155,400375.23499,347726.53002,300005.609,248094.88696,195036.211936,371551.84335000004,29750.800662476908,315074.1097094286,72489.05310389145,266903.35314885713,72046.89453631689,325354.9778450256,269729.06263704825,6929159.540114,299018.1001473333,655605.872,149946.09,240,11,5,2021,47,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,149470947411.27316,138710392612.8612
2021-11-27,0,1,1263.0,368467.598996,276472.46097,274148.717,192973.50502,217515.70898,187371.38702,271440.419996,306362.9256553333,53796.77299404398,255484.25685457143,62977.865540048355,253137.81643228573,48846.67350133927,277300.2353437346,244070.27547289865,6744003.52117,299018.1001473333,655605.872,149946.09,240,11,5,2021,47,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,75794570460.75809,84700912005.89915
2021-11-27,1,0,3081.398,614443.080988,673480.287994,651393.623915,399369.82997,439004.82804,447480.09202,444193.117006,646438.9976323333,29828.831589052035,524194.9799904286,116715.08765643308,493861.1653333572,93025.14526943678,556104.4301573597,494452.1790516675,13412502.787611,615963.7858221246,2035445.463,367440.183,240,11,5,2021,47,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,438700765431.72955,435363922295.9765
2021-11-27,1,1,3883.659,678140.963754,570560.98599,573458.03298,509016.778996,503178.39703,443513.481,618052.44805,607386.660908,61292.14263454289,556560.1554,78458.36677154418,578048.4854795715,74818.86382989358,583704.5885843709,562411.7551112127,15577558.45971,615963.7858221246,2035445.463,367440.183,240,11,5,2021,47,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,327192780720.9547,346551132124.8422
2021-11-27,2,0,1141.0,291499.76117,373965.10707,297827.26097,248373.86402,207607.93304,230703.89903,237329.19402,321097.3764033333,45893.97588804198,269615.2884742857,56297.31867893263,248935.7400417143,46288.42709842968,283137.7267505864,257803.41958822112,6924242.441634,291022.976926775,547559.378005,181968.999,240,11,5,2021,47,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,111377003537.0109,120079214746.56865
2021-11-27,2,1,1347.0,314193.697,250931.105,282947.227,190039.6,209222.15802,187888.59709,249596.485,282690.67633333337,31632.076288524673,240688.40987285716,47812.7400101627,247309.47271285718,37816.03005388156,258445.21273291297,249220.62313450337,6756492.122935,291022.976926775,547559.378005,181968.999,240,11,5,2021,47,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,71000260327.79584,70935883785.52069
2021-11-28,2,1,1445.0,333419.472,314193.697,250931.105,282947.227,190039.6,209222.15802,187888.59709,299514.758,43158.84741517045,252663.1223014286,59487.09742485451,251847.53635614287,44034.573421639674,277188.77754968475,254652.80693227737,7089911.594935,291022.976926775,547559.378005,181968.999,240,11,6,2021,47,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,78840971572.24518,94105649122.0803
2021-11-28,2,0,1256.0,312479.76606,291499.76117,373965.10707,297827.26097,248373.86402,207607.93304,230703.89903,325981.54476666666,42858.56786903333,280351.08448,56279.80525178746,252986.478761,49314.895167614835,290473.2365779398,261330.92581220687,7236722.207694,291022.976926775,547559.378005,181968.999,240,11,6,2021,47,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,109010739396.8185,95023542445.311
2021-11-28,1,1,4362.629,812758.257983,678140.963754,570560.98599,573458.03298,509016.778996,503178.39703,443513.481,687153.4025756667,121349.89773522055,584375.2711047143,124749.54440722326,583535.5906222143,88799.69888943278,640968.0059340282,578563.1423932636,16390316.717693,615963.7858221246,2035445.463,367440.183,240,11,6,2021,47,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,386920776919.6911,465986870669.5029
2021-11-28,0,1,1247.0,366704.06,368467.598996,276472.46097,274148.717,192973.50502,217515.70898,187371.38702,337214.70665533334,52611.71756957407,269093.34828371427,75956.19699395509,258182.89964657143,56647.016527739834,299651.19150780095,251982.13253916326,7110707.58117,299018.1001473333,655605.872,149946.09,240,11,6,2021,47,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,101871143882.13123,124252693307.43114
2021-11-28,0,0,1179.0,334571.4461,340953.14006,373327.155,400375.23499,347726.53002,300005.609,248094.88696,349617.2470533334,20779.829296202526,335007.71459,49527.0732682516,274663.7262902857,73136.61253930772,327659.0949087692,273912.4422153032,7263730.986214,299018.1001473333,655605.872,149946.09,240,11,6,2021,47,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,127287065766.91634,119203098201.9668
2021-11-28,1,0,3174.37,648529.466092,614443.080988,673480.287994,651393.623915,399369.82997,439004.82804,447480.09202,645484.278358,29636.174331698723,553385.8870027142,118903.65364981869,504079.96356207144,101838.28812999776,579210.6891410197,504392.6491833019,14061032.253703,615963.7858221246,2035445.463,367440.183,240,11,6,2021,47,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,413815303139.71893,396613348723.60535
2021-11-29,2,0,1066.0,260525.07303,312479.76606,291499.76117,373965.10707,297827.26097,248373.86402,207607.93304,288168.2000866667,26137.081061192974,284611.25219428574,52923.97594554331,256267.68683514287,48076.17070010425,282986.19569095486,261278.93531012902,7497247.280724,291022.976926775,547559.378005,181968.999,240,11,0,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,91087777176.94748,90046731749.01288
2021-11-29,0,0,902.0,274968.424,334571.4461,340953.14006,373327.155,400375.23499,347726.53002,300005.609,316831.0033866667,36394.205158630575,338846.79131000006,42160.98741053278,279702.4625067143,70300.37762173743,314486.42718157684,273980.5700723804,7538699.410214,299018.1001473333,655605.872,149946.09,240,11,0,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,114073185122.21004,106002606972.39108
2021-11-29,0,1,968.0,267957.417,366704.06,368467.598996,276472.46097,274148.717,192973.50502,217515.70898,334376.35866533336,57527.24899041148,280605.6382808572,67095.88264932527,263381.2345758571,53682.43389168188,291727.7478808507,253012.79605276563,7378664.9981700005,299018.1001473333,655605.872,149946.09,240,11,0,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,135118564530.28513,122617168290.59392
2021-11-29,1,0,2557.853,495740.129054,648529.466092,614443.080988,673480.287994,651393.623915,399369.82997,439004.82804,586237.5587113333,80204.79407929786,560280.1780075714,112991.7035059062,505149.2157799286,101653.14335177565,558343.0491192648,503834.42207818566,14556772.382757,615963.7858221246,2035445.463,367440.183,240,11,0,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,398484443257.07117,380192330954.1385
2021-11-29,1,1,3128.67,546608.316016,812758.257983,678140.963754,570560.98599,573458.03298,509016.778996,503178.39703,679169.1792509999,133077.95017428897,599103.1046784286,110635.00681038367,584059.6793372143,88539.62850695294,617378.0834545211,576501.5406915047,16936925.033709,615963.7858221246,2035445.463,367440.183,240,11,0,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,551164668367.6138,552000359003.7866
2021-11-29,2,1,967.0,235509.804035,333419.472,314193.697,250931.105,282947.227,190039.6,209222.15802,294374.32434500003,51876.597995459,259466.15186500005,53239.736558151744,250685.53707335712,44250.6677692079,266769.03417101357,253417.77448729175,7325421.39897,291022.976926775,547559.378005,181968.999,240,11,0,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,104758296559.46799,98150131793.46666
2021-11-30,2,1,1087.0,264261.555,235509.804035,333419.472,314193.697,250931.105,282947.227,190039.6,277730.2770116667,50325.248382147176,267328.9228621429,48429.66049186625,253065.4997162143,44002.435029031905,266142.16437826015,254117.37323004712,7589682.95397,291022.976926775,547559.378005,181968.999,240,11,1,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,78523554512.17317,65408203113.60389
2021-11-30,2,0,1002.0,274757.217,260525.07303,312479.76606,291499.76117,373965.10707,297827.26097,248373.86402,282587.35203,26847.826595488288,294204.0070457143,41491.219168764816,261039.22647514287,46190.40957552993,280928.95101821615,262148.5018707659,7772004.497724,291022.976926775,547559.378005,181968.999,240,11,1,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,81408813873.17882,73621090524.97008
2021-11-30,1,1,3611.741,672377.972028,546608.316016,812758.257983,678140.963754,570560.98599,573458.03298,509016.778996,677248.182009,133141.79325517442,623274.4725352857,104497.60752505467,592242.1798376429,91182.34682957844,631128.0555978909,582687.1169067625,17609303.005737,615963.7858221246,2035445.463,367440.183,240,11,1,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,444260422724.1853,370189488292.837
2021-11-30,1,0,2610.866,530571.926,495740.129054,648529.466092,614443.080988,673480.287994,651393.623915,399369.82997,558280.5070486666,80074.77427958079,573361.1920018571,101307.9707334334,514567.48706350004,97036.93132958468,551400.2683394486,505559.422331206,15087344.308757,615963.7858221246,2035445.463,367440.183,240,11,1,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,321502081215.76984,276762050612.63855
2021-11-30,0,1,1032.0,268409.853,267957.417,366704.06,368467.598996,276472.46097,274148.717,192973.50502,301023.7766666667,56881.24373327045,287876.2302837143,61656.997783271014,266055.003933,52870.39269906667,285898.274160638,254006.15456549046,7647074.85117,299018.1001473333,655605.872,149946.09,240,11,1,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,98261072721.01303,80661553651.18488
2021-11-30,0,0,1121.0,295979.148,274968.424,334571.4461,340953.14006,373327.155,400375.23499,347726.53002,301839.6727,30230.603255356116,338271.5825957143,42801.81947231999,285646.82336385717,67673.7345586718,309859.60738618264,275399.83316448494,7834678.558214,299018.1001473333,655605.872,149946.09,240,11,1,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,91996583249.51794,82996379102.99483
2021-12-01,2,0,1195.0,330971.126066,274757.217,260525.07303,312479.76606,291499.76117,373965.10707,297827.26097,288751.13869866665,37249.6171855369,306003.6159094286,37872.442167977424,267082.52796842856,49536.338760240425,293439.4947801621,266588.67117368424,8102975.623790001,291022.976926775,547559.378005,181968.999,240,12,2,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,71581144024.44456,79336459274.42665
2021-12-01,1,1,3262.585,597663.443906,672377.972028,546608.316016,812758.257983,678140.963754,570560.98599,573458.03298,605549.91065,63254.63509990672,635938.2818081429,93092.24785859798,593119.7516930714,91170.31754786629,622761.9026749182,583653.3315518745,18206966.449643,615963.7858221246,2035445.463,367440.183,240,12,2,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,367527391016.4783,407158420884.5836
2021-12-01,2,1,1170.0,280659.69101,264261.555,235509.804035,333419.472,314193.697,250931.105,282947.227,260143.68334833335,22854.884022206807,280274.65014928574,34408.13629099086,256612.8259312143,44088.23548891781,269771.5460361951,255829.78082875378,7870342.64498,291022.976926775,547559.378005,181968.999,240,12,2,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,62236187032.03438,68745974285.05818
2021-12-01,0,1,1056.0,247261.28196,268409.853,267957.417,366704.06,368467.598996,276472.46097,274148.717,261209.51732,12081.644210412174,295631.62698942854,50052.53202435525,265441.4218587143,53047.46774028012,276239.0261104785,253571.00149416854,7894336.13313,299018.1001473333,655605.872,149946.09,240,12,2,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,71922410907.2297,70111208146.06216
2021-12-01,0,0,1015.0,266177.58402,295979.148,274968.424,334571.4461,340953.14006,373327.155,400375.23499,279041.71867333335,15312.64513516066,326621.7331671429,50249.52762419234,286874.3130082857,67111.26292829242,298939.101544637,274804.8493487117,8100856.142234,299018.1001473333,655605.872,149946.09,240,12,2,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,81384919862.42274,82590530149.38889
2021-12-01,1,0,2893.41,539465.524988,530571.926,495740.129054,648529.466092,614443.080988,673480.287994,651393.623915,521925.860014,23109.379160245382,593374.8627187143,70299.26822335008,513230.21756478574,96517.17538552929,548416.5825015865,507746.9128251927,15626809.833745,615963.7858221246,2035445.463,367440.183,240,12,2,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,263025795067.66934,276919208776.83435
2021-12-02,0,0,1308.0,377534.327,266177.58402,295979.148,274968.424,334571.4461,340953.14006,373327.155,313230.3530066667,57647.932377622725,323358.74631142855,45144.34950954208,301295.40779400006,62931.814495019345,318587.90790847776,281432.5575842787,8478390.469234,299018.1001473333,655605.872,149946.09,240,12,3,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,78783014534.93802,83374898605.0463
2021-12-02,0,1,1071.0,217649.746,247261.28196,268409.853,267957.417,366704.06,368467.598996,276472.46097,244440.29365333336,25497.36450954536,287560.345418,58016.053826926756,261980.90371585716,54560.05987390638,261591.7060828589,251253.50113970606,8111985.87913,299018.1001473333,655605.872,149946.09,240,12,3,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,66367364343.47515,60440620371.402054
2021-12-02,1,0,2631.074,525587.86102,539465.524988,530571.926,495740.129054,648529.466092,614443.080988,673480.287994,531875.1040026665,7030.013796727443,575402.6108765714,69064.95827726148,519585.0488519286,93980.6005481697,542709.4021311898,508897.9417409867,16152397.694765,615963.7858221246,2035445.463,367440.183,240,12,3,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,286225262603.4843,286928282208.84564
2021-12-02,1,1,3223.01,619548.981,597663.443906,672377.972028,546608.316016,812758.257983,678140.963754,570560.98599,629863.4656446666,38410.371297828664,642522.7029538571,89497.06246835153,595070.6603359286,91441.77946139016,621958.6722561887,585969.1799033665,18826515.430643,615963.7858221246,2035445.463,367440.183,240,12,3,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,401855734368.7866,376446368067.75995
2021-12-02,2,0,1236.0,310415.876,330971.126066,274757.217,260525.07303,312479.76606,291499.76117,373965.10707,305381.40635533334,28443.106485973774,307801.98948514287,37718.0493508243,273638.44775414286,48697.44596528927,297683.59008512157,269416.23277538206,8413391.49979,291022.976926775,547559.378005,181968.999,240,12,3,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,90936705505.25032,101072427941.04341
2021-12-02,2,1,1039.0,285027.261,280659.69101,264261.555,235509.804035,333419.472,314193.697,250931.105,276649.5023366667,10948.280518712167,280571.79786357144,34444.02614785092,256720.55885978576,44160.82325626623,273585.47477714636,257713.4892268987,8155369.90598,291022.976926775,547559.378005,181968.999,240,12,3,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,74167566372.12212,77644363843.87915
2021-12-03,2,0,1127.0,287172.73799,310415.876,330971.126066,274757.217,260525.07303,312479.76606,291499.76117,309519.913352,21912.935935514146,295403.0796165714,24179.139108560845,279573.12682357145,44446.55875712764,295055.8770613412,270561.81375697034,8700564.237780001,291022.976926775,547559.378005,181968.999,240,12,4,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,102738692028.48383,96079895042.60518
2021-12-03,1,1,3628.201,632564.85198,619548.981,597663.443906,672377.972028,546608.316016,812758.257983,678140.963754,616592.4256286666,17637.54478760485,651380.3980952858,84093.00792167163,601484.8836202143,90636.5540158303,624610.2171871415,588975.3522954074,19459080.282623,615963.7858221246,2035445.463,367440.183,240,12,4,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,370281777652.91296,382009208990.5587
2021-12-03,2,1,1288.0,309499.83301,285027.261,280659.69101,264261.555,235509.804035,333419.472,314193.697,291728.92834000004,15544.217783377244,288938.7590078572,33132.47122314087,262896.43271764286,45123.29108881632,282564.0643353598,261054.54366451816,8464869.73899,291022.976926775,547559.378005,181968.999,240,12,4,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,79995663001.68663,83150697399.21548
2021-12-03,0,1,1409.0,337323.404,217649.746,247261.28196,268409.853,267957.417,366704.06,368467.598996,267411.47732,62329.518565121754,296253.3372794286,60580.00092890461,269633.90407585714,57206.59441410667,280524.6305621442,256806.39809843473,8449309.28313,299018.1001473333,655605.872,149946.09,240,12,4,2021,48,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,53816355214.228386,58202040116.18276
2021-12-03,0,0,1577.0,457478.41401,377534.327,266177.58402,295979.148,274968.424,334571.4461,340953.14006,367063.44167666667,96079.29781335048,335380.3547414286,66717.91821771661,317015.303009,72502.65469498235,353310.5344338583,292790.3547730349,8935868.883244,299018.1001473333,655605.872,149946.09,240,12,4,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,100491175045.47665,138579049419.7041
2021-12-03,1,0,2679.058,518151.16701,525587.86102,539465.524988,530571.926,495740.129054,648529.466092,614443.080988,527734.8510059998,10818.162436550425,553212.7364502858,56023.17103621146,525869.0786383572,90415.96212186021,536569.8433508924,509494.92401640693,16670548.861775,615963.7858221246,2035445.463,367440.183,240,12,4,2021,48,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,283536531372.4743,277371031525.95184
2021-12-04,0,0,1143.0,319839.57102,457478.41401,377534.327,266177.58402,295979.148,274968.424,334571.4461,384950.77067666664,69118.48886161592,332364.13059285714,66900.99704476744,323719.1201511429,67612.4386772022,344942.7935803937,294535.46549864556,9255708.454264,299018.1001473333,655605.872,149946.09,240,12,5,2021,48,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,172713805150.29272,176106668041.08868
2021-12-04,0,1,1364.0,361320.264,337323.404,217649.746,247261.28196,268409.853,267957.417,366704.06,305431.13800000004,76961.95104438385,295232.28942285717,59204.626313869216,275358.2731387143,62239.03504006836,300723.5389216082,263549.2281566002,8810629.54713,299018.1001473333,655605.872,149946.09,240,12,5,2021,48,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,73418353200.45538,103029071157.75375
2021-12-04,1,0,2714.324,546361.472998,518151.16701,525587.86102,539465.524988,530571.926,495740.129054,648529.466092,530033.5003426665,14621.153262468613,543486.7924517143,49103.9729719121,533840.8862210715,86604.4412557178,539017.7507626694,511873.4110474775,17216910.334773,615963.7858221246,2035445.463,367440.183,240,12,5,2021,48,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,272333963553.80264,274637476756.94788
2021-12-04,1,1,3914.738,701695.809988,632564.85198,619548.981,597663.443906,672377.972028,546608.316016,812758.257983,651269.8809893333,44152.394735460395,654745.3761287143,85796.32387937425,605652.7657643572,93989.1681727404,643881.6153873561,596247.639888478,20160776.092611,615963.7858221246,2035445.463,367440.183,240,12,5,2021,48,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,391904909460.6249,411970435867.04987
2021-12-04,2,0,1170.0,310744.715066,287172.73799,310415.876,330971.126066,274757.217,260525.07303,312479.76606,302777.776352,13515.359798853327,298152.35874457145,24748.753306948085,283883.8236094286,44325.37787834254,298978.0865625059,273154.2590027142,9011308.952846,291022.976926775,547559.378005,181968.999,240,12,5,2021,48,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,89142977026.48433,86949523037.52771
2021-12-04,2,1,1275.0,304631.77301,309499.83301,285027.261,280659.69101,264261.555,235509.804035,333419.472,299719.62234000006,12954.675347138093,287572.76986642857,32098.70508098552,264130.58986964286,46070.02286900372,288080.9915040198,263865.9778158396,8769501.512,291022.976926775,547559.378005,181968.999,240,12,5,2021,48,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,88215889682.79768,92763173064.05028
2021-12-05,2,1,1466.0,371701.672022,304631.77301,309499.83301,285027.261,280659.69101,264261.555,235509.804035,328611.09268066665,37396.83172435475,293041.65558385715,42716.80448352408,272852.3889426429,53985.13449021603,308986.16163351486,270823.1193775274,9141203.184022,291022.976926775,547559.378005,181968.999,240,12,6,2021,48,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,94283482876.13522,100105379794.06491
2021-12-05,2,0,1232.0,320398.30298,310744.715066,287172.73799,310415.876,330971.126066,274757.217,260525.07303,306105.252012,17091.752551984337,299283.57830457145,25676.36582599569,289817.3313922857,43158.64391157347,304333.1406668794,276202.26183995843,9331707.255826,291022.976926775,547559.378005,181968.999,240,12,6,2021,48,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,89237410641.42563,95120589316.67506
2021-12-05,1,1,4131.75,763186.038985,701695.809988,632564.85198,619548.981,597663.443906,672377.972028,546608.316016,699148.9003176666,65347.82846660182,647663.6305575714,71421.63985067859,616019.450831143,103030.97157966171,673707.7212867672,607017.8591850278,20923962.131596,615963.7858221246,2035445.463,367440.183,240,12,6,2021,48,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,443868106180.0454,490589853910.6245
2021-12-05,1,0,2588.766,535520.37402,546361.472998,518151.16701,525587.86102,539465.524988,530571.926,495740.129054,533344.3380093332,14230.484549865329,527342.6364414286,16694.63533542118,540364.2617220714,82683.18420371234,538143.406577002,513399.0215618338,17752430.708793,615963.7858221246,2035445.463,367440.183,240,12,6,2021,48,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,283097834843.2163,291398798129.9225
2021-12-05,0,0,1111.0,332207.132,319839.57102,457478.41401,377534.327,266177.58402,295979.148,274968.424,369841.70567666664,76147.1183090653,332026.3714357143,66893.9636932665,333517.0430128571,56566.8492311405,341758.87818529527,296965.8955955072,9587915.586264,299018.1001473333,655605.872,149946.09,240,12,6,2021,48,1,392079.0041485649,2035445.463,168349.26,141148441.49348336,146319699687.86835,118290012488.93015
2021-12-05,0,1,1138.0,317474.915,361320.264,337323.404,217649.746,247261.28196,268409.853,267957.417,338706.19433333335,21955.35786687175,288199.5544228571,51754.92172064576,278646.45135328575,63224.36214976369,304911.38294120616,267028.30472714215,9128104.46213,299018.1001473333,655605.872,149946.09,240,12,6,2021,48,1,411924.23778225697,1596598.054048,149946.09,148292725.6016125,121881781386.65866,122381411554.95532
2021-12-06,0,0,1019.0,236848.848988,332207.132,319839.57102,457478.41401,377534.327,266177.58402,295979.148,296298.517336,51854.95580138797,326580.7178625714,73535.00264660132,332713.75458628574,57936.48431645615,315531.37088597147,293087.376459539,9824764.435252,299018.1001473333,655605.872,149946.09,240,12,0,2021,49,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,106252986588.6645,98432480660.04483
2021-12-06,0,1,827.0,172993.173,317474.915,361320.264,337323.404,217649.746,247261.28196,268409.853,283929.45066666673,98543.12220614262,274633.23385142855,67879.65128327814,277619.43606614287,64915.25292631048,271931.8304559046,260961.52203506848,9301097.63513,299018.1001473333,655605.872,149946.09,240,12,0,2021,49,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,114710120101.17757,90140478216.39671
2021-12-06,1,0,2178.012,429775.313978,535520.37402,546361.472998,518151.16701,525587.86102,539465.524988,530571.926,503885.72033199994,64409.988388672784,517919.09143057145,39940.17741031541,539099.6347190714,84332.06926848038,511051.38342725154,508003.9436531994,18182206.022771,615963.7858221246,2035445.463,367440.183,240,12,0,2021,49,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,292587700370.0071,269841069415.52972
2021-12-06,1,1,2828.311,513100.836005,763186.038985,701695.809988,632564.85198,619548.981,597663.443906,672377.972028,659327.5616593333,130314.8247023976,642876.8476988572,79938.39282379324,620989.9761886429,95469.68922856044,633555.9999663254,600958.6963992196,21437062.967601,615963.7858221246,2035445.463,367440.183,240,12,0,2021,49,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,535524445797.1129,503189590176.4249
2021-12-06,2,0,1079.0,258222.938978,320398.30298,310744.715066,287172.73799,310415.876,330971.126066,274757.217,296455.319008,33460.18681914517,298954.7020114286,26263.573714864156,291782.97710285714,40822.69932210838,292805.5902446596,275042.3055262837,9589930.194804,291022.976926775,547559.378005,181968.999,240,12,0,2021,49,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,99562079367.15004,94983781119.55774
2021-12-06,2,1,1025.0,258674.056986,371701.672022,304631.77301,309499.83301,285027.261,280659.69101,264261.555,311669.1673393334,56841.48247003636,296350.83457685716,38172.66810863379,277908.49322092853,48446.17330408303,296408.13547163614,270039.30890065467,9399877.241008,291022.976926775,547559.378005,181968.999,240,12,0,2021,49,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,113232139378.84338,115847950617.73474
2021-12-07,2,0,824.0,197708.779,258222.938978,320398.30298,310744.715066,287172.73799,310415.876,330971.126066,258776.6736526667,61346.63633955152,287947.78229714284,46468.2768133941,291075.8946714286,42446.27674807701,269031.3874334947,270053.04575039446,9787638.973804,291022.976926775,547559.378005,181968.999,240,12,1,2021,49,0,392079.0041485649,2035445.463,168349.26,141148441.49348336,82734191439.05928,66822073209.54237
2021-12-07,1,1,2704.628,479451.78402,513100.836005,763186.038985,701695.809988,632564.85198,619548.981,597663.443906,585246.21967,155016.12544591428,615315.9636977144,99046.36851561848,619295.2181165001,97901.552234007,595029.9459797441,593119.5407618507,21916514.751621,615963.7858221246,2035445.463,367440.183,240,12,1,2021,49,0,411924.23778225697,1596598.054048,149946.09,148292725.6016125,391591394630.54803,300290324581.4429
