date_id,item_dept,store,item_qty,net_sales
2022-02-18,1,0,3237.423,657167.299954995
2022-02-18,1,1,3698.481,744770.85002
2022-02-18,2,0,1152.0,312498.953
2022-02-18,2,1,1188.0,281557.739
2022-02-19,0,0,1384.0,486966.61503
2022-02-19,0,1,1756.0,552952.19804
2022-02-19,1,0,3098.705,719084.678205
2022-02-19,1,1,4723.872,907260.34214
2022-02-19,2,0,1242.0,352143.713034
2022-02-19,2,1,1302.0,329126.569038
2022-02-20,0,0,1295.0,284107.28402
2022-02-20,0,1,1398.0,309308.764
2022-02-20,1,0,2701.138,568200.982987192
2022-02-20,1,1,4886.174,935652.781994995
2022-02-20,2,0,1110.0,302745.22
2022-02-20,2,1,1816.0,458549.909005
2022-02-21,0,0,1343.0,387234.049
2022-02-21,0,1,1142.0,262143.487916
2022-02-21,1,0,2679.392,574943.624880094
2022-02-21,1,1,3615.324,695386.25988
2022-02-21,2,0,1245.0,335147.90391
2022-02-21,2,1,1294.0,306734.57202
2022-02-22,0,0,1464.0,409491.973
2022-02-22,0,1,1290.0,427611.00099
2022-02-22,1,0,3057.922,593754.37801
2022-02-22,1,1,4062.74,770031.90502
2022-02-22,2,0,1269.0,328820.139
2022-02-22,2,1,1201.0,316312.27697
2022-02-23,0,0,1094.0,250334.29198
2022-02-23,0,1,1171.0,291903.94597
2022-02-23,1,0,3100.331,621465.237
2022-02-23,1,1,4000.502,725395.869975
2022-02-23,2,0,1023.0,264388.93901
2022-02-23,2,1,1307.0,339958.336995
2022-02-24,0,0,1531.0,562260.63
2022-02-24,0,1,1170.0,309097.15798
2022-02-24,1,0,3062.014,654528.5938
2022-02-24,1,1,3517.349,617327.457
2022-02-24,2,0,1452.0,408665.51801
2022-02-24,2,1,1186.0,278864.165
2022-02-25,0,0,1358.0,331291.918
2022-02-25,0,1,1317.0,396324.003
2022-02-25,1,0,4293.282,867613.506013
2022-02-25,1,1,4246.995,805993.474911
2022-02-25,2,0,1750.0,453002.517
2022-02-25,2,1,1512.0,387162.135991
2022-02-26,0,0,1267.0,346495.17603
2022-02-26,0,1,1126.0,269641.753
2022-02-26,1,0,3486.773,725599.851278
2022-02-26,1,1,5254.694,985413.796996
2022-02-26,2,0,1508.0,390277.06799
2022-02-26,2,1,1989.0,451254.56504
2022-02-27,0,0,1535.0,448158.400996
2022-02-27,0,1,1751.0,531031.78198
2022-02-27,1,0,3752.998,786765.042938
2022-02-27,1,1,7599.386,1596598.054048
2022-02-27,2,0,1642.0,444127.486986
2022-02-27,2,1,2234.0,547559.378005
2022-02-28,0,0,1496.0,413742.946
2022-02-28,0,1,1256.0,301840.902984
2022-02-28,1,0,3548.268,700557.436867
2022-02-28,1,1,4854.414,950084.212008
2022-02-28,2,0,1520.0,394323.614974
2022-02-28,2,1,1700.0,412074.053949
